Store,Country,State,City,Category,Clothing Type,Store Number,Postal Code,Store Type,Store Open Date,Selling Area Size (sq ft),Store Manager,Manager ID,Store Address,Operating Hours,Staff Count,Parking Availability,Security Features,Order ID,Order Date,Month,Customer ID,Customer Name,Product ID,Price,Quantity,Sales Profit,Sales Amount,Order_Year,Order_Month,Order_Day
Zudio,India,West Bengal,Kanpur,Men,Dresses,48,436168,Rented,09-08-2020,1200,Christian Serrano,M46,"38931 Olsen Brook Johnside, PA 31331",9 AM - 8 PM,9,Not Available,CCTV,32923,22-06-2024,June,948163,Veronica Marshall,238,1213,1,485.2,1213,2024,6,22
Zudio,India,Gujarat,Lucknow,Kids,Skirts,39,433484,Rented,17-04-2020,1000,Penny Leonard,M24,"9485 Harris Loaf East Jasonhaven, CO 17031",11 AM - 8 PM,3,Not Available,,32669,22-11-2024,November,607225,Makayla Keith,619,2184,7,6115.2,15288,2024,11,22
Zudio,India,Rajasthan,Visakhapatnam,Kids,Jackets,27,411874,Owned,29-01-2022,1400,Ethan Shepherd,M25,"5066 Nicholas Lakes Harrisonhaven, KS 93010",9 AM - 8 PM,7,Not Available,CCTV,20218,23-06-2024,June,454955,Janice Rodriguez,965,2715,1,1086,2715,2024,6,23
Zudio,India,West Bengal,Kochi,Kids,Tops,13,407061,Rented,27-11-2021,1000,James Massey,M26,"2008 Larry Unions Apt. 865 Shelbyton, NM 60011",11 AM - 8 PM,12,Not Available,CCTV,87364,27-05-2024,May,714166,Stephanie Weaver,873,1578,2,1262.4,3156,2024,5,27
Zudio,India,Uttar Pradesh,Faridabad,Kids,Dresses,33,439096,Owned,29-06-2020,950,Kristin Kramer,M87,"225 Salazar Fork Suite 897 Kellyton, CO 82908",9 AM - 8 PM,17,Not Available,CCTV,48592,23-05-2024,May,322869,Jessica Schultz,205,1718,2,1374.4,3436,2024,5,23
Zudio,India,West Bengal,Noida,Men,Pants,76,413727,Rented,17-10-2024,1400,Kaitlin Buck,M30,"449 Krause Ridge East Victoriatown, MD 14277",9 AM - 8 PM,6,Available,,63551,28-03-2024,March,262240,Mr. James Bowman,937,2681,7,7506.8,18767,2024,3,28
Zudio,India,Karnataka,Pondicherry,Kids,Jeans,25,406710,Owned,05-03-2020,1000,Richard Carter,M43,"655 Simmons Ranch Watersstad, HI 41418",10 AM - 7 PM,6,Not Available,"CCTV, Alarm",34644,17-08-2024,August,408681,Christopher Beck,875,1223,1,489.2,1223,2024,8,17
Zudio,India,Tamil Nadu,Agra,Women,Sweaters,62,419640,Owned,08-07-2020,1000,Micheal Miller,M60,"265 Kim Crossroad Suite 640 Antonioside, MD 15721",9 AM - 8 PM,3,Available,,84687,25-07-2024,July,417482,Dean Martin,648,1999,6,4797.6,11994,2024,7,25
Zudio,India,Delhi,Pune,Men,Pants,54,420408,Rented,16-08-2023,1400,James Morton,M34,"PSC 6198, Box 2984 APO AP 42038",9 AM - 8 PM,20,Available,"CCTV, Alarm",76612,07-05-2024,May,397899,Joseph Delacruz,508,1028,1,411.2,1028,2024,5,7
Zudio,India,Delhi,Coimbatore,Men,Shoes,67,414484,Owned,19-04-2021,950,William Morrison,M23,"8854 Thompson Parkways New Michelle, MS 18496",10 AM - 7 PM,6,Available,,97323,17-11-2024,November,398593,Haley Mcbride,983,867,4,1387.2,3468,2024,11,17
Zudio,India,West Bengal,Satara,Kids,Jackets,31,416227,Rented,07-03-2020,1300,Victor Roth,M95,"83835 Thomas Curve Apt. 300 Evanbury, TX 57216",11 AM - 8 PM,7,Available,CCTV,60878,01-04-2024,April,829248,Troy Kennedy,247,2240,8,7168,17920,2024,4,1
Zudio,India,Uttar Pradesh,Bhopal,Men,Shirts,14,425764,Rented,02-08-2021,1000,Autumn Paul,M45,"56687 Robert Road Suite 784 Oconnorville, NM 75337",10 AM - 7 PM,4,Available,"CCTV, Alarm",62065,07-06-2024,June,695308,Chad Cantu,904,1888,1,755.2,1888,2024,6,7
Zudio,India,Delhi,Mysuru,Women,Sweaters,82,411403,Owned,17-03-2023,1400,Adam Smith,M46,"8977 Guerrero Meadow East Jeremyfort, NC 61501",11 AM - 8 PM,13,Not Available,CCTV,24588,09-03-2024,March,296594,Timothy Jackson,974,1382,7,3869.6,9674,2024,3,9
Zudio,India,Uttar Pradesh,Ahmedabad,Kids,Jeans,54,420524,Rented,27-12-2021,1300,Tanya Maldonado,M42,"197 Cruz Walk Apt. 951 Arroyoburgh, DC 09195",9 AM - 8 PM,5,Available,,13491,05-05-2024,May,486494,Sharon Miller,889,2904,8,9292.8,23232,2024,5,5
Zudio,India,West Bengal,Chandigarh,Men,Hoodies,58,414371,Owned,09-09-2023,1200,Jonathan Richard,M30,"959 Phillips Keys Kevinburgh, WV 62735",9 AM - 8 PM,14,Available,,22372,18-01-2024,January,178953,Ashley Stevens,988,1572,3,1886.4,4716,2024,1,18
Zudio,India,Gujarat,Hyderabad,Women,Jeans,91,413407,Owned,02-05-2023,1000,Dale Anderson,M22,"937 Washington Springs Apt. 789 Suttonshire, TN 92885",10 AM - 7 PM,20,Not Available,Alarm,81595,14-11-2024,November,939412,Stephen Mack,840,1386,6,3326.4,8316,2024,11,14
Zudio,India,Rajasthan,New Delhi,Men,Shoes,73,434522,Owned,30-11-2024,1000,Angelica Chase,M29,"2862 Lopez Field Suite 664 West Marisa, AL 26471",10 AM - 7 PM,12,Not Available,Alarm,57461,21-01-2024,January,633226,Susan Thomas,748,2600,8,8320,20800,2024,1,21
Zudio,India,Gujarat,Faridabad,Women,Shirts,40,401489,Owned,07-08-2022,1000,Alex Carroll,M57,"5547 Robert Mountains East Christopherville, NE 66593",11 AM - 8 PM,19,Available,,46699,18-03-2024,March,460295,Nathan Brown,886,1396,8,4467.2,11168,2024,3,18
Zudio,India,Gujarat,Pune,Women,Jackets,42,435411,Rented,15-08-2024,1100,Thomas Soto,M40,"844 Adam Meadow Estradashire, FL 86578",10 AM - 9 PM,11,Available,CCTV,55187,18-07-2024,July,587275,Ashley Sanders,439,1065,1,426,1065,2024,7,18
Zudio,India,West Bengal,Madurai,Kids,Jeans,64,429028,Owned,24-01-2024,1000,Dylan Rowe,M75,"279 Crystal Crossing Suite 030 South Lindsaychester, NC 34569",10 AM - 7 PM,16,Available,"CCTV, Alarm",48638,17-08-2024,August,124319,David Nichols,578,2580,5,5160,12900,2024,8,17
Zudio,India,Rajasthan,Mumbai,Men,Dresses,19,424818,Owned,19-06-2024,950,Shane Nelson MD,M60,"1340 Adams Streets Apt. 193 Goodmantown, KY 12541",11 AM - 8 PM,10,Not Available,Alarm,49508,28-09-2024,September,398026,Emily Mitchell,586,901,5,1802,4505,2024,9,28
Zudio,India,Delhi,Ranchi,Men,Tops,94,431628,Rented,02-08-2020,1200,Gary Valdez,M6,"8284 Cody Common Wilcoxfort, ME 73007",11 AM - 8 PM,13,Available,,54125,15-05-2024,May,383738,Benjamin Williams,559,1603,6,3847.2,9618,2024,5,15
Zudio,India,Maharashtra,Ahmedabad,Men,Jackets,23,437328,Rented,24-07-2021,1200,Amanda Johnson,M5,"089 Carla Lane Suite 718 Port Angela, MT 46776",10 AM - 9 PM,16,Available,Alarm,59201,20-08-2024,August,461078,Christy Bradford,590,1840,7,5152,12880,2024,8,20
Zudio,India,Maharashtra,Kolhapur,Kids,Hoodies,12,415756,Owned,28-09-2021,1200,Justin Chavez,M80,"673 Guerrero Pines South Shaneshire, NE 43226",11 AM - 8 PM,12,Not Available,,19151,08-09-2024,September,180661,John Green,666,2371,3,2845.2,7113,2024,9,8
Zudio,India,West Bengal,Jammu,Men,T-shirts,28,419048,Owned,24-11-2024,1100,Dawn Riley,M65,"24993 Lauren Brooks West Jerry, SC 32118",10 AM - 7 PM,4,Available,"CCTV, Alarm",63493,27-06-2024,June,573482,Frances Parker,422,1653,6,3967.2,9918,2024,6,27
Zudio,India,Rajasthan,Mysuru,Kids,Hoodies,10,427371,Rented,11-10-2023,800,Michelle Perez,M68,"09944 Schneider Trafficway Kennethborough, ME 42609",10 AM - 7 PM,19,Not Available,CCTV,41270,14-07-2024,July,357902,Michele Rice,962,2132,8,6822.4,17056,2024,7,14
Zudio,India,Maharashtra,Thane,Kids,Dresses,4,436412,Owned,16-11-2023,1400,David Jensen,M54,"9200 Sosa Meadows East Jameshaven, OH 62299",9 AM - 8 PM,20,Not Available,,68365,28-05-2024,May,988721,Alexander Chapman,976,1021,7,2858.8,7147,2024,5,28
Zudio,India,Karnataka,Patna,Men,Sweaters,7,425359,Rented,11-06-2024,950,Brittany Smith,M61,"301 Schmidt Camp Carlmouth, ND 44212",9 AM - 8 PM,14,Available,Alarm,36431,08-03-2024,March,215182,Leah Chang,405,2699,7,7557.2,18893,2024,3,8
Zudio,India,Delhi,Meerut,Women,Sweaters,40,429742,Rented,17-04-2020,800,Carly Mitchell,M43,"2619 Samuel Centers Terribury, RI 68494",10 AM - 9 PM,18,Not Available,,89273,25-04-2024,April,268070,Mr. Matthew Thomas,853,2075,3,2490,6225,2024,4,25
Zudio,India,West Bengal,Lucknow,Kids,Skirts,100,401094,Rented,20-09-2022,1300,Michael Donaldson,M30,"55822 Stark Mount Hectorberg, SC 88847",10 AM - 9 PM,9,Available,,59609,15-04-2024,April,387625,Jessica Guerrero,264,1977,7,5535.6,13839,2024,4,15
Zudio,India,Tamil Nadu,Guwahati,Women,Skirts,66,400292,Owned,28-06-2020,950,Brian Rogers,M72,"01204 Cohen View Lake Samanthaburgh, MN 94489",11 AM - 8 PM,10,Not Available,,89953,21-05-2024,May,305676,Collin Gonzales,799,637,7,1783.6,4459,2024,5,21
Zudio,India,Karnataka,Indore,Kids,Shirts,43,407584,Owned,07-06-2020,800,Justin Hammond,M98,"1094 Adam Plains Brianburgh, AK 95964",11 AM - 8 PM,6,Not Available,Alarm,84618,13-11-2024,November,147969,Patricia Choi,206,2037,5,4074,10185,2024,11,13
Zudio,India,Karnataka,Surat,Men,Shoes,64,411053,Owned,12-12-2022,1200,Walter Armstrong,M94,"20624 Alan Station East Christineburgh, CT 15876",11 AM - 8 PM,16,Not Available,CCTV,57165,14-05-2024,May,986817,Darlene Smith,701,1949,6,4677.6,11694,2024,5,14
Zudio,India,Maharashtra,Kolhapur,Kids,Tops,68,435691,Owned,23-05-2020,1300,Rachel Moore,M18,"7842 Moore Prairie Apt. 999 East Karla, OR 29947",9 AM - 8 PM,15,Not Available,,55375,14-01-2024,January,601354,Robert Thornton,462,2514,2,2011.2,5028,2024,1,14
Zudio,India,Karnataka,Ahmedabad,Men,Jackets,78,414705,Owned,16-10-2023,800,Kevin Pearson,M10,"50952 Barnett Via Port Catherineport, HI 29213",11 AM - 8 PM,16,Available,,66423,12-07-2024,July,587101,Howard Marshall,490,2730,3,3276,8190,2024,7,12
Zudio,India,Tamil Nadu,Kochi,Women,Pants,80,406416,Owned,31-07-2020,800,Nicholas Martin,M82,"863 Gomez Harbors Apt. 514 Thomaschester, AL 98110",10 AM - 7 PM,17,Available,CCTV,98471,17-06-2024,June,422784,Laura Gallegos,897,1462,1,584.8,1462,2024,6,17
Zudio,India,Rajasthan,Surat,Men,Tops,19,426953,Rented,10-03-2024,1200,Nancy Mcdaniel,M22,"6352 Stephanie Flats West Tristan, ND 70110",9 AM - 8 PM,4,Not Available,,66621,13-06-2024,June,998038,Christopher Higgins,256,2957,3,3548.4,8871,2024,6,13
Zudio,India,Tamil Nadu,Jalna,Kids,Tops,8,439800,Owned,16-03-2020,1200,Courtney Sullivan,M74,"0448 Nicole Garden Suite 279 Lake Danielle, CO 03418",9 AM - 8 PM,9,Not Available,Alarm,95736,18-07-2024,July,685112,Carrie Parker,693,1894,1,757.6,1894,2024,7,18
Zudio,India,Karnataka,Aurangabad,Kids,Shirts,76,407063,Owned,07-09-2024,950,Jorge Rios,M13,"610 Jennifer Freeway West Stevenmouth, NJ 06790",10 AM - 9 PM,5,Not Available,,32440,28-11-2024,November,936602,Veronica Reyes,989,2551,7,7142.8,17857,2024,11,28
Zudio,India,Tamil Nadu,Jaipur,Men,Sweaters,56,426762,Rented,26-10-2023,1100,Melissa Campbell,M94,"28595 Mary Port Apt. 488 South Benjaminside, KY 21045",10 AM - 7 PM,15,Not Available,"CCTV, Alarm",32346,15-06-2024,June,819177,Janice Liu,861,885,1,354,885,2024,6,15
Zudio,India,Rajasthan,Rajkot,Men,Jackets,59,402904,Rented,02-02-2022,950,Kevin Mora,M1,"553 Hall Extensions Kimchester, NM 32890",10 AM - 7 PM,18,Available,,52297,15-01-2024,January,714732,Adam Gallegos,597,2582,7,7229.6,18074,2024,1,15
Zudio,India,Gujarat,Ranchi,Men,Dresses,78,430353,Owned,18-07-2020,1400,Ashley Randall,M75,"917 Cox Vista Suite 338 West Tanner, ME 45688",11 AM - 8 PM,12,Not Available,CCTV,82791,10-01-2024,January,559283,Tara Fernandez MD,267,2554,4,4086.4,10216,2024,1,10
Zudio,India,Gujarat,Kolkata,Kids,Dresses,94,415072,Owned,29-10-2020,1000,Jason Allison,M86,"967 Tiffany Underpass Suite 155 Mccarthyville, CT 27120",10 AM - 7 PM,5,Not Available,"CCTV, Alarm",88503,28-01-2024,January,362478,Daniel Roberts,295,1892,2,1513.6,3784,2024,1,28
Zudio,India,Rajasthan,Hyderabad,Men,Sweaters,13,423431,Rented,26-04-2021,1200,Mark Lopez,M67,"718 Scott Brook Apt. 569 Hannaborough, PA 28186",10 AM - 9 PM,3,Not Available,,19752,17-07-2024,July,428913,Kimberly Jackson,396,2788,3,3345.6,8364,2024,7,17
Zudio,India,Delhi,Chennai,Men,Skirts,45,423493,Rented,21-04-2020,1400,Aaron Nguyen,M22,"0360 Troy Plaza Matthewfurt, NY 50438",11 AM - 8 PM,12,Available,"CCTV, Alarm",60088,18-10-2024,October,690480,David Hamilton,802,1368,8,4377.6,10944,2024,10,18
Zudio,India,Delhi,Bengaluru,Women,Sweaters,61,407753,Rented,07-12-2021,1400,Mark Thompson,M94,"82810 Peterson Cliffs West Jose, WV 07776",10 AM - 7 PM,3,Available,CCTV,47787,01-04-2024,April,616082,Michele Moyer,655,1885,3,2262,5655,2024,4,1
Zudio,India,Maharashtra,Satara,Men,Shirts,47,427645,Owned,28-04-2024,1000,Jennifer Clarke,M37,"9317 Mendoza Circle Apt. 698 Wallacemouth, PA 70022",11 AM - 8 PM,10,Available,Alarm,56808,13-06-2024,June,833592,Douglas Torres,852,612,5,1224,3060,2024,6,13
Zudio,India,Karnataka,Satara,Women,T-shirts,28,419727,Rented,24-05-2024,1100,David Harrison,M7,"577 Michael Roads Apt. 980 Williamport, IL 81763",10 AM - 7 PM,4,Available,CCTV,70504,06-03-2024,March,122269,Christopher Wells,653,1700,3,2040,5100,2024,3,6
Zudio,India,Rajasthan,Aurangabad,Men,Sweaters,66,404680,Owned,08-04-2024,1200,Paul Bradshaw,M90,"5497 Brooks Square Patelhaven, MN 88755",10 AM - 7 PM,15,Not Available,,13343,07-05-2024,May,233917,Maurice Morgan,634,899,4,1438.4,3596,2024,5,7
Zudio,India,Uttar Pradesh,Chandigarh,Kids,Pants,97,434245,Rented,04-02-2024,800,Lisa Allen,M84,"7199 Christopher Locks Suite 789 Wilsonstad, AK 62191",9 AM - 8 PM,10,Available,Alarm,80771,11-04-2024,April,820088,Emily Villanueva,517,2226,1,890.4,2226,2024,4,11
Zudio,India,Karnataka,Rajkot,Kids,Dresses,49,421183,Owned,26-09-2020,1000,Walter Garcia,M25,"4838 Mario Freeway Lake Daniel, NY 01425",10 AM - 7 PM,16,Not Available,CCTV,61896,12-08-2024,August,235490,Roy Davenport,904,2857,7,7999.6,19999,2024,8,12
Zudio,India,Delhi,Kanpur,Women,Jackets,95,411924,Rented,12-04-2020,950,Makayla Harrison,M40,"88548 Hawkins Overpass Craigville, VA 06973",10 AM - 9 PM,9,Available,"CCTV, Alarm",46091,02-07-2024,July,699039,Melissa Robinson,792,569,4,910.4,2276,2024,7,2
Zudio,India,Tamil Nadu,Jaipur,Women,Jackets,76,429294,Owned,13-02-2023,1000,Glenn Schwartz,M50,"294 Pennington Springs Suite 432 South Meghan, SC 85010",10 AM - 9 PM,12,Not Available,"CCTV, Alarm",79909,22-06-2024,June,844587,Patricia Dawson,204,522,5,1044,2610,2024,6,22
Zudio,India,West Bengal,Aurangabad,Kids,Hoodies,95,435059,Rented,08-02-2023,950,Brittney Thompson,M76,"3531 Rebekah Terrace Paulberg, CA 41306",10 AM - 9 PM,13,Not Available,"CCTV, Alarm",80689,20-06-2024,June,952199,Gina Hunt,687,1847,4,2955.2,7388,2024,6,20
Zudio,India,West Bengal,Chennai,Women,Hoodies,14,433175,Owned,27-09-2022,950,Jesus Blevins,M77,"70046 Johnson Village Suite 277 Rodriguezburgh, RI 44045",9 AM - 8 PM,16,Not Available,CCTV,79067,04-02-2024,February,831297,Devin Smith,253,1444,8,4620.8,11552,2024,2,4
Zudio,India,Delhi,Kolhapur,Kids,Skirts,84,419880,Owned,08-06-2021,1100,Michael Tran,M5,"8562 Lisa Port Davischester, MD 44417",10 AM - 7 PM,16,Available,Alarm,31011,09-06-2024,June,148714,Maria Harrison,269,2526,3,3031.2,7578,2024,6,9
Zudio,India,West Bengal,Visakhapatnam,Men,Skirts,93,408657,Owned,11-11-2023,1400,Joe Martin,M55,"373 Hawkins Run Apt. 055 South Patriciabury, SD 75202",10 AM - 7 PM,8,Not Available,"CCTV, Alarm",38064,13-02-2024,February,489313,Stephen Robinson,422,923,2,738.4,1846,2024,2,13
Zudio,India,Uttar Pradesh,Jalna,Men,Tops,66,413616,Owned,17-11-2021,1400,John Lawson,M19,USNV Foster FPO AE 05714,9 AM - 8 PM,14,Available,,97886,04-07-2024,July,671630,Melissa Ray,663,2969,1,1187.6,2969,2024,7,4
Zudio,India,West Bengal,Varanasi,Kids,T-shirts,81,419046,Rented,26-07-2020,1400,Terrence Erickson,M82,"PSC 4275, Box 2902 APO AP 59978",9 AM - 8 PM,18,Available,Alarm,16628,21-07-2024,July,576482,Mark Hughes,944,1161,6,2786.4,6966,2024,7,21
Zudio,India,Gujarat,Varanasi,Kids,Shoes,36,410310,Owned,17-11-2020,950,Daniel Harvey,M33,"0415 Robert Via Apt. 006 Hodgesmouth, NC 77214",9 AM - 8 PM,14,Available,"CCTV, Alarm",99803,27-05-2024,May,250951,Sandra Gilbert,984,2556,1,1022.4,2556,2024,5,27
Zudio,India,Delhi,Indore,Women,Skirts,51,414517,Rented,19-11-2023,950,Randy Roberts,M4,"822 Norton Trail Suite 518 East Christinaland, NM 90121",10 AM - 7 PM,9,Not Available,Alarm,85026,19-11-2024,November,251261,Randall Mendoza,404,649,5,1298,3245,2024,11,19
Zudio,India,West Bengal,Mumbai,Kids,Pants,64,434777,Owned,26-12-2022,1400,Dennis Hawkins,M48,"904 Reyes Cove South Coreyport, MN 50413",10 AM - 7 PM,16,Available,CCTV,69906,03-02-2024,February,179198,Ashley Jennings,638,2909,1,1163.6,2909,2024,2,3
Zudio,India,West Bengal,Madurai,Kids,Shirts,12,400583,Rented,06-10-2023,1100,Benjamin Lopez,M45,"84578 Elizabeth Fields Chanberg, WA 95560",10 AM - 7 PM,6,Available,"CCTV, Alarm",18816,07-10-2024,October,642255,Deanna Velez,246,1008,3,1209.6,3024,2024,10,7
Zudio,India,Karnataka,Chhattisgarh,Men,Jackets,16,400199,Rented,29-06-2021,800,Derrick Shepherd,M11,"0821 Wendy Parkway Apt. 570 Port Samuelview, CA 22460",10 AM - 7 PM,9,Not Available,CCTV,53836,18-01-2024,January,235934,Michele Miller,504,1709,1,683.6,1709,2024,1,18
Zudio,India,West Bengal,Meerut,Kids,Pants,72,404554,Owned,01-11-2020,1200,Kelly Robertson,M83,"090 Gordon Parks Apt. 938 Port Tracyshire, NE 74113",11 AM - 8 PM,7,Available,Alarm,22452,05-08-2024,August,917338,Kimberly Murray,720,2464,5,4928,12320,2024,8,5
Zudio,India,Gujarat,Madurai,Kids,Shirts,7,421842,Rented,30-04-2020,1000,Wayne Shaw,M8,"83963 Taylor Highway Kellyburgh, LA 77142",9 AM - 8 PM,3,Not Available,CCTV,60844,27-01-2024,January,854371,Jesse Stanley,550,2042,4,3267.2,8168,2024,1,27
Zudio,India,Delhi,Goa,Kids,Shirts,97,416359,Owned,23-07-2024,1200,Tiffany Kelly,M38,"639 Joseph Forest Suite 451 Alvarezfort, OH 08085",10 AM - 9 PM,14,Available,,46420,30-04-2024,April,192744,Stacy Smith,648,914,5,1828,4570,2024,4,30
Zudio,India,Gujarat,Hyderabad,Women,Sweaters,16,416681,Rented,30-03-2021,1200,Lauren Weber,M3,Unit 5421 Box 6031 DPO AE 65337,9 AM - 8 PM,15,Not Available,,19724,29-08-2024,August,446135,Rodney Jones,320,1611,7,4510.8,11277,2024,8,29
Zudio,India,Uttar Pradesh,Agra,Women,Tops,70,418861,Rented,07-08-2021,950,Michael Moore,M21,USS Pugh FPO AA 88249,11 AM - 8 PM,14,Available,"CCTV, Alarm",54337,02-01-2024,January,693169,David Aguilar,467,1939,1,775.6,1939,2024,1,2
Zudio,India,Delhi,Coimbatore,Women,Dresses,94,402070,Owned,09-04-2024,1300,Samantha Morgan,M2,"5395 Michael Island Port Eric, NJ 31622",9 AM - 8 PM,9,Not Available,,68941,29-08-2024,August,558212,William Murray,443,575,3,690,1725,2024,8,29
Zudio,India,Rajasthan,Faridabad,Women,Dresses,36,420199,Owned,20-11-2021,1400,Eric Michael,M1,"939 Michael Grove Suite 077 Lake Matthewtown, MD 71302",11 AM - 8 PM,10,Not Available,,58172,22-02-2024,February,458761,Jay West,942,1414,4,2262.4,5656,2024,2,22
Zudio,India,Tamil Nadu,Madurai,Men,Tops,54,437929,Rented,07-12-2022,950,Bryan Morrow,M64,"952 Boyd River Lake Ann, FL 30397",9 AM - 8 PM,16,Available,Alarm,29513,10-11-2024,November,834782,Alfred Smith,212,2495,6,5988,14970,2024,11,10
Zudio,India,Rajasthan,Kolkata,Men,Skirts,49,438410,Owned,11-08-2024,1200,Mr. Seth Ramirez,M5,"76430 Heather Ford Port Susanshire, CT 32530",9 AM - 8 PM,6,Available,,33419,18-06-2024,June,209010,Diana Mendez,735,1859,7,5205.2,13013,2024,6,18
Zudio,India,Maharashtra,Kochi,Men,Tops,100,430391,Rented,30-01-2024,950,George Thompson,M55,"28463 Contreras Fork East Christianhaven, MO 30436",10 AM - 7 PM,13,Available,,72891,17-10-2024,October,856871,Michelle Miller,301,2961,5,5922,14805,2024,10,17
Zudio,India,Maharashtra,Vadodara,Women,Sweaters,32,405805,Rented,23-06-2023,1400,Jodi Schneider,M52,"81656 Jasmine Forks Suite 230 New Christopherport, IL 77666",11 AM - 8 PM,19,Available,CCTV,91679,21-05-2024,May,486020,Thomas Smith,990,1499,8,4796.8,11992,2024,5,21
Zudio,India,Gujarat,Solapur,Women,Jackets,88,408417,Owned,14-04-2021,1400,Michael Lang,M31,Unit 3144 Box 6021 DPO AA 91882,11 AM - 8 PM,12,Not Available,Alarm,99894,15-07-2024,July,598263,Phyllis Smith,739,1323,6,3175.2,7938,2024,7,15
Zudio,India,Maharashtra,Coimbatore,Men,Sweaters,14,414655,Owned,23-10-2020,1000,Victor Fox,M7,"97111 Scott Mountains Suite 231 West Lucas, WV 90471",11 AM - 8 PM,17,Not Available,CCTV,64588,03-08-2024,August,191079,Lori Doyle,963,2246,8,7187.2,17968,2024,8,3
Zudio,India,Tamil Nadu,Ranchi,Kids,T-shirts,33,413849,Owned,26-02-2024,1000,Leslie Simmons,M99,"05442 Carmen Club Suite 994 North Pamelaville, DE 23970",10 AM - 9 PM,20,Not Available,CCTV,37594,16-05-2024,May,587330,Colin Holland,759,2891,7,8094.8,20237,2024,5,16
Zudio,India,Uttar Pradesh,Mumbai,Women,T-shirts,59,417862,Rented,24-07-2021,1300,Michelle Curtis,M87,"41290 Green Island Davidberg, FL 30954",11 AM - 8 PM,3,Not Available,,41284,03-09-2024,September,401498,Melissa Stark,416,1112,6,2668.8,6672,2024,9,3
Zudio,India,Karnataka,Kolhapur,Men,Tops,21,439694,Rented,26-07-2020,800,William Martinez,M33,"7110 Larsen Ports Brewerhaven, OR 20743",11 AM - 8 PM,19,Not Available,Alarm,47379,07-05-2024,May,300372,James Perry,246,1824,4,2918.4,7296,2024,5,7
Zudio,India,Delhi,Faridabad,Men,Shoes,20,435912,Rented,20-05-2024,1300,Sara Davis,M51,"117 Dyer Park Suite 659 Perryborough, WY 82053",11 AM - 8 PM,18,Available,"CCTV, Alarm",96181,31-05-2024,May,956778,Matthew Kennedy,793,2370,7,6636,16590,2024,5,31
Zudio,India,Rajasthan,Satara,Men,Tops,53,439695,Owned,09-04-2024,1000,Lawrence Reed,M48,Unit 8954 Box 9999 DPO AP 95657,10 AM - 9 PM,10,Not Available,"CCTV, Alarm",32008,08-04-2024,April,604051,Thomas Marshall,996,2006,4,3209.6,8024,2024,4,8
Zudio,India,West Bengal,Jammu,Kids,Shoes,2,416253,Owned,08-10-2022,1100,Matthew Lutz,M45,"5441 Mcintosh Summit Jonestown, AZ 34781",9 AM - 8 PM,8,Not Available,CCTV,28890,13-05-2024,May,205552,Becky Burton,979,2775,4,4440,11100,2024,5,13
Zudio,India,Rajasthan,Jammu,Men,Jackets,4,430835,Rented,22-12-2023,1100,Morgan King,M20,"359 Sean Island Lake Andrew, UT 96039",10 AM - 7 PM,15,Not Available,,46122,04-10-2024,October,754714,Anthony Holt,225,2549,1,1019.6,2549,2024,10,4
Zudio,India,Tamil Nadu,Meerut,Kids,Hoodies,43,418019,Owned,04-04-2023,1200,Melissa Jones,M78,"6199 Jessica Neck Apt. 884 Marissaborough, OH 46080",11 AM - 8 PM,15,Not Available,,99137,29-07-2024,July,457757,Donald Becker,352,1119,8,3580.8,8952,2024,7,29
Zudio,India,Rajasthan,Surat,Kids,Skirts,28,435919,Owned,02-08-2024,1000,Bruce Wright,M42,"2825 Amanda Estate Hollyview, LA 74741",10 AM - 9 PM,7,Available,"CCTV, Alarm",25842,03-02-2024,February,328885,Alicia Miller,663,950,4,1520,3800,2024,2,3
Zudio,India,Delhi,Visakhapatnam,Women,Shirts,69,422705,Owned,28-12-2020,800,Aaron Johnson,M46,"68241 Paul Ford Chamberstown, KY 31736",9 AM - 8 PM,9,Not Available,,58092,19-08-2024,August,184325,Sara Conrad,683,2440,4,3904,9760,2024,8,19
Zudio,India,Karnataka,Patna,Men,Jackets,57,406896,Owned,24-09-2020,1400,Cheyenne Burton,M89,"198 Ramos Orchard Montgomeryport, ND 55753",10 AM - 7 PM,3,Available,"CCTV, Alarm",35916,23-10-2024,October,392788,Dr. Larry Shaw,913,771,6,1850.4,4626,2024,10,23
Zudio,India,Rajasthan,Varanasi,Men,Tops,14,411794,Rented,27-02-2020,1400,Aaron Brown,M60,"211 Lee Mission East Maryhaven, MI 15337",10 AM - 9 PM,10,Available,Alarm,55498,25-01-2024,January,478782,Christopher Fleming,207,2088,3,2505.6,6264,2024,1,25
