Store,Country,State,City,Category,Clothing Type,Store Number,Postal Code,Store Type,Store Open Date,Selling Area Size (sq ft),Store Manager,Manager ID,Store Address,Contact Information,Operating Hours,Staff Count,Parking Availability,Security Features,Order ID,Order Date,Month,Customer ID,Customer Name,Product ID,Price,Quantity,Sales Profit
Zudio,India,Gujarat,Kolkata,Men,Shoes,72,417689,Owned,2021-07-28,1200,Michaela Hawkins,M67,"47327 Joshua Plains Suite 435 Berryland, WY 52417",409-834-1529x43432,9 AM - 8 PM,16,Not Available,CCTV,67246,2024-06-23,June,522659,Norma Hubbard,965,2392,2,1913.6000000000001
Zudio,India,Rajasthan,Madurai,Kids,Hoodies,20,431945,Rented,2023-03-27,1100,Christopher Arnold,M39,"PSC 0364, Box 2623 APO AP 01351",(643)406-3875x369,10 AM - 7 PM,20,Not Available,"CCTV, Alarm",79573,2024-10-17,October,652121,Kimberly Mason,762,1466,5,2932.0
Zudio,India,Tamil Nadu,Patna,Women,Jeans,55,415293,Owned,2022-11-25,1300,Alexander Nunez,M45,"00237 Rachael Crossing Apt. 697 East Evan, MN 40474",(309)595-6069x08443,10 AM - 7 PM,10,Not Available,None,68212,2024-10-23,October,370446,Jeffrey Martin,444,1407,1,562.8000000000001
Zudio,India,Tamil Nadu,Faridabad,Kids,Pants,5,433440,Owned,2022-10-09,800,James Khan,M18,"360 Nicole Wall Apt. 076 Port Patrick, WV 55288",543-926-0406,10 AM - 9 PM,3,Not Available,Alarm,27810,2024-10-25,October,325846,Nicholas Murray,887,971,7,2718.8
Zudio,India,Maharashtra,Pune,Women,Jeans,95,416807,Rented,2021-02-15,1300,Roger Ayala,M4,"83037 Melissa Knolls Williamsshire, DE 60167",188-126-8287x350,10 AM - 7 PM,3,Not Available,Alarm,23927,2024-01-14,January,630619,Michael Miller,537,2714,2,2171.2000000000003
Zudio,India,Karnataka,Ranchi,Men,Shoes,94,430670,Owned,2023-11-15,950,Brandy Barrett,M33,"475 Kristen Pass Suite 787 Lake Donna, WY 35737",+1-897-633-0024,9 AM - 8 PM,5,Not Available,Alarm,80454,2024-10-08,October,557432,Michael Thomas,232,1329,7,3721.2000000000003
Zudio,India,Delhi,Mumbai,Women,Skirts,95,416202,Owned,2023-06-25,1400,Dr. Heidi Charles,M11,"23341 Renee Avenue West Martin, CO 66298",(117)396-0990,10 AM - 7 PM,8,Available,Alarm,44688,2024-07-14,July,435284,Janice Jackson,672,832,7,2329.6
Zudio,India,Gujarat,Jalna,Men,Dresses,2,403350,Rented,2024-03-14,950,Kenneth Ward,M81,"080 Patrick Common Jordanshire, KS 31204",001-084-498-8339x17382,10 AM - 7 PM,3,Not Available,CCTV,77009,2024-05-18,May,764349,Dakota Kim,322,901,7,2522.8
Zudio,India,Karnataka,Bengaluru,Kids,Shoes,73,421678,Owned,2020-03-06,1100,Russell Weber,M66,"098 Smith Camp Apt. 858 Danamouth, NJ 97178",001-766-727-7246x091,9 AM - 8 PM,7,Not Available,CCTV,68185,2024-04-25,April,112607,Stephanie Mendoza,340,2872,7,8041.6
Zudio,India,Maharashtra,Kochi,Kids,Skirts,75,433530,Owned,2022-09-15,1100,Dr. Keith Gonzalez,M56,"7643 Miles Throughway East Philip, KY 12808",666.095.9391,10 AM - 9 PM,8,Not Available,None,92420,2024-08-09,August,966621,Stephanie Lopez,346,2248,2,1798.4
Zudio,India,Tamil Nadu,Varanasi,Women,Jackets,58,428589,Owned,2023-03-27,950,Tracy Jensen,M74,"598 Thompson Circle Lake Jillian, VA 07506",001-077-130-6708,10 AM - 7 PM,14,Available,"CCTV, Alarm",67462,2024-07-31,July,341108,Angelica Clark,716,1348,2,1078.4
Zudio,India,West Bengal,Visakhapatnam,Women,Sweaters,31,432597,Rented,2022-03-05,1400,Lori Cole,M37,"120 Romero Square Apt. 646 Howetown, NC 42448",013-691-2711x848,10 AM - 7 PM,13,Not Available,Alarm,12089,2024-09-26,September,705158,Mark Phillips,496,2056,7,5756.8
Zudio,India,Delhi,Bhopal,Women,Jeans,1,437784,Owned,2022-06-27,1200,Kristina Sutton,M87,"224 Sandra Island West Robert, RI 90951",382.370.8137x65277,10 AM - 7 PM,8,Available,CCTV,56234,2024-03-04,March,224351,Timothy Hernandez,575,896,6,2150.4
Zudio,India,Delhi,Guwahati,Men,Shoes,23,409890,Owned,2024-05-21,950,James Benson,M100,"3319 Williamson Divide Apt. 549 Stewartburgh, VT 60948",+1-557-866-7719x7313,11 AM - 8 PM,17,Available,None,88170,2024-05-15,May,239104,Joseph Kim,576,1592,2,1273.6000000000001
Zudio,India,West Bengal,Nashik,Kids,Jeans,6,432923,Owned,2021-03-09,1000,William Ward,M87,"080 Pierce Plain Martintown, CO 74186",085-972-9027,9 AM - 8 PM,14,Not Available,Alarm,55125,2024-01-30,January,977643,Jerry Ruiz,956,2970,3,3564.0
Zudio,India,Gujarat,Jammu,Women,Pants,64,414446,Rented,2023-02-06,950,Pedro Jones,M25,"463 Braun Parkways Villarrealshire, NC 82216",(111)634-4385x1546,9 AM - 8 PM,16,Available,Alarm,98917,2024-04-23,April,696408,Angela Turner,564,2116,8,6771.200000000001
Zudio,India,Rajasthan,Thane,Kids,Dresses,69,434318,Owned,2024-01-26,800,Martha Zimmerman,M66,"7297 Walker Plains Apt. 418 Michellemouth, TN 36184",083.701.2927x5918,10 AM - 9 PM,20,Not Available,"CCTV, Alarm",18529,2024-04-04,April,291775,Anthony Sanchez,656,553,4,884.8000000000001
Zudio,India,Maharashtra,Meerut,Kids,Tops,2,410362,Rented,2022-12-30,1400,Christopher Hopkins,M73,"1663 Johnson Manor Hollandview, RI 61561",195.105.5275,10 AM - 9 PM,11,Not Available,None,58353,2024-11-18,November,242797,Dennis Richmond,560,2098,7,5874.400000000001
Zudio,India,Delhi,Rajkot,Women,T-shirts,26,401998,Owned,2020-04-14,800,Felicia Wilson,M70,"29631 Wilson Villages Suite 517 Simpsonport, ME 18385",690-003-4351x66395,10 AM - 7 PM,13,Not Available,CCTV,32662,2024-03-19,March,615681,Stephanie Barnes,250,1465,4,2344.0
Zudio,India,Gujarat,Pondicherry,Men,Shoes,25,432453,Owned,2022-04-05,1000,Emily Ibarra,M70,"97550 Robert Motorway Brandtland, NV 30721",(434)913-4047,9 AM - 8 PM,10,Not Available,Alarm,42270,2024-04-21,April,520800,Jason Logan,581,2836,6,6806.400000000001
Zudio,India,Delhi,Madurai,Kids,Hoodies,95,422957,Owned,2023-10-21,1000,Kelsey Leblanc,M57,"22108 Jo Dale Apt. 876 Port Jasminetown, NJ 25184",001-227-249-6254x29722,10 AM - 7 PM,3,Available,"CCTV, Alarm",40017,2024-11-13,November,492300,Dr. Kaitlin Perkins,334,2141,4,3425.6000000000004
Zudio,India,Maharashtra,Chennai,Kids,Shirts,52,412261,Rented,2020-06-28,1100,John Johnson,M31,"27217 Michael Viaduct Suite 079 Normanfort, WA 66267",767.435.0947x2806,10 AM - 9 PM,7,Available,CCTV,72071,2024-02-02,February,485836,Nancy Barton,615,1212,6,2908.8
Zudio,India,Gujarat,Madurai,Men,Dresses,24,416462,Rented,2021-01-08,950,Richard Davies,M36,"14976 Duane Spur Apt. 087 Waltersburgh, NJ 15532",075.961.9769,10 AM - 7 PM,16,Available,None,30654,2024-09-28,September,414652,Misty Graves,831,1260,7,3528.0
Zudio,India,Rajasthan,Madurai,Men,Jackets,44,432047,Rented,2022-05-23,800,Jaclyn Miller,M19,"926 Anderson Cliff Douglaston, KY 74464",6899791140,11 AM - 8 PM,13,Not Available,Alarm,32288,2024-09-07,September,894896,Megan Mathews,513,1771,7,4958.8
Zudio,India,Tamil Nadu,Ranchi,Women,Shirts,30,423862,Owned,2021-12-20,1100,Angela Cantu,M81,"8115 Bell Mission Lake Markland, NH 15763",+1-434-180-1607x489,11 AM - 8 PM,5,Available,"CCTV, Alarm",96389,2024-04-13,April,355011,Dennis Bennett,477,1008,4,1612.8000000000002
Zudio,India,Tamil Nadu,Kolkata,Men,Shoes,35,422121,Owned,2023-03-25,1100,Craig Knight,M72,USCGC Baldwin FPO AA 53271,352.242.6165,9 AM - 8 PM,20,Available,Alarm,23728,2024-02-22,February,993777,Ms. Shelby Arias,672,911,2,728.8000000000001
Zudio,India,Karnataka,Vadodara,Men,Hoodies,68,416263,Rented,2023-04-16,800,John Peterson,M52,USNS Wells FPO AP 30246,001-742-448-8366x1032,9 AM - 8 PM,13,Available,CCTV,20484,2024-05-27,May,909793,Margaret Coleman,806,2188,7,6126.400000000001
Zudio,India,Karnataka,Jammu,Men,Shirts,10,424302,Rented,2023-11-24,1200,Lauren White,M4,"76987 Jimenez Neck Yoderview, MS 63859",+1-046-817-7302,10 AM - 7 PM,18,Not Available,CCTV,12618,2024-09-13,September,534713,Julie Walker,766,1481,6,3554.4
Zudio,India,Gujarat,Nagpur,Kids,Hoodies,59,439113,Owned,2020-08-26,1100,Jennifer Friedman,M33,"242 Justin Glen Apt. 677 Port Nicholas, HI 50249",+1-699-021-3850,10 AM - 9 PM,14,Available,Alarm,58706,2024-04-10,April,381763,Marissa Morales,735,1133,5,2266.0
Zudio,India,Rajasthan,Agra,Men,Sweaters,98,418029,Owned,2022-01-05,1400,Donna Buck,M13,"29811 Cochran Rapid Dukestad, NJ 45789",001-441-854-3803x064,9 AM - 8 PM,15,Available,None,38981,2024-05-07,May,487596,Alicia Cardenas,848,2228,8,7129.6
Zudio,India,Uttar Pradesh,Nashik,Women,Pants,81,433285,Owned,2024-07-12,950,Stephen Murphy,M67,"080 Sparks Pines Suite 705 Pricemouth, AZ 54010",887.687.1242x4272,11 AM - 8 PM,12,Not Available,Alarm,57862,2024-09-12,September,417383,Jimmy Williams,216,1369,1,547.6
Zudio,India,Tamil Nadu,Pondicherry,Men,Sweaters,4,406687,Owned,2022-10-28,1300,Amanda Baker,M79,"24207 Jessica Village Waltonland, ND 29993",502-237-9994x4211,9 AM - 8 PM,9,Not Available,None,93717,2024-10-04,October,722408,Nicole Warner,283,2538,5,5076.0
Zudio,India,Delhi,Madurai,Men,Jackets,82,433625,Rented,2023-08-26,1100,Troy Fisher,M64,"4086 Bishop Flat Suite 133 Port Kimberlybury, ID 77848",435.253.2616x464,10 AM - 7 PM,3,Available,"CCTV, Alarm",93668,2024-03-20,March,931775,Thomas Blake,557,2700,8,8640.0
Zudio,India,Uttar Pradesh,Nashik,Kids,Shirts,37,435783,Rented,2022-09-26,950,Brenda Kim,M73,"392 Nguyen Course Apt. 806 South Georgehaven, KY 72544",809-282-3130,10 AM - 7 PM,18,Available,Alarm,75496,2024-07-26,July,366325,Matthew Schaefer,834,1209,4,1934.4
Zudio,India,Rajasthan,Varanasi,Women,Hoodies,73,409410,Rented,2020-11-15,1200,Elizabeth Wagner,M90,"06287 Michael Terrace Suite 759 West Timothyport, DE 71937",785-678-1221x5992,11 AM - 8 PM,18,Available,"CCTV, Alarm",13328,2024-07-13,July,961939,Anthony Martin,595,2360,4,3776.0
Zudio,India,Rajasthan,Agra,Women,T-shirts,49,432871,Owned,2020-02-27,800,Kenneth Williams,M71,"4469 Greene Shore Patrickland, MD 44554",001-176-923-4573x8818,11 AM - 8 PM,13,Not Available,CCTV,20141,2024-02-13,February,114962,Olivia Sanchez,623,2290,3,2748.0
Zudio,India,Karnataka,Pune,Men,Jeans,46,407886,Rented,2023-08-12,1000,David Robertson,M25,"369 Hardy Port West Christopher, AZ 09307",001-535-099-9723,9 AM - 8 PM,15,Available,CCTV,27315,2024-08-24,August,367512,Angela Jordan,629,2365,3,2838.0
Zudio,India,Karnataka,Kochi,Men,Pants,87,406224,Rented,2024-06-27,950,Teresa Gutierrez,M21,"6310 Nancy Springs Gilmoreshire, WV 35992",+1-781-051-6908x93326,9 AM - 8 PM,8,Not Available,CCTV,18696,2024-02-10,February,695896,Eric Logan,545,2987,3,3584.4
Zudio,India,Delhi,Hyderabad,Women,Pants,17,400618,Owned,2021-12-17,1400,Michael Moody,M55,"714 Randy Street South Justin, ND 57261",(795)239-0589,9 AM - 8 PM,14,Available,CCTV,31647,2024-05-19,May,672936,Mary Huber,264,1404,3,1684.8000000000002
Zudio,India,Tamil Nadu,Mumbai,Women,T-shirts,65,410351,Owned,2024-06-03,1400,Steven Williams,M7,"92280 Nicholas Parkway North Melissa, TN 58996",+1-395-332-1822x938,9 AM - 8 PM,20,Available,None,34683,2024-09-27,September,251632,Stephen Marsh,662,2776,5,5552.0
Zudio,India,Delhi,Jaipur,Men,Jeans,74,439066,Owned,2021-08-23,1200,Scott Wallace,M42,"283 Thomas Station Gutierrezmouth, UT 08577",+1-210-846-1879x755,11 AM - 8 PM,19,Not Available,None,61911,2024-07-15,July,344116,Barbara Ross,635,1553,3,1863.6000000000001
Zudio,India,West Bengal,Jalna,Women,Jeans,72,438456,Owned,2022-08-15,950,Tammy Edwards,M67,"4338 Avila Overpass Apt. 842 East Brittanyville, IN 03317",001-745-402-7997x0480,9 AM - 8 PM,18,Not Available,CCTV,71235,2024-04-12,April,332533,Alicia Phillips,935,2803,5,5606.0
Zudio,India,Rajasthan,Jaipur,Men,T-shirts,62,424517,Owned,2020-09-30,800,Thomas Watson PhD,M60,"36038 Chandler Ferry South Patrickfurt, AL 78795",001-109-505-3437x608,10 AM - 7 PM,10,Available,CCTV,69953,2024-05-20,May,177159,Jodi Foster,343,2634,4,4214.400000000001
Zudio,India,Karnataka,Madurai,Kids,Hoodies,19,403531,Rented,2024-08-03,1000,Dylan Sanchez,M66,"5285 Jackson Shore Sextonfurt, NY 57998",(095)907-8189x462,10 AM - 9 PM,7,Not Available,"CCTV, Alarm",33695,2024-08-29,August,878743,Dakota Medina,356,613,7,1716.4
Zudio,India,Tamil Nadu,Kolkata,Kids,Jackets,38,420191,Owned,2024-07-22,1400,Michael Brown,M90,"510 James Springs Apt. 445 Conwayfurt, NH 21799",476-260-7107x738,10 AM - 9 PM,16,Available,CCTV,68045,2024-08-19,August,524589,Brian Cox,806,2359,8,7548.8
Zudio,India,West Bengal,Pune,Kids,Skirts,52,436664,Owned,2024-10-07,1300,Abigail Reynolds,M69,"791 Olson Light Apt. 775 Beverlyville, MA 01705",646-486-3760,10 AM - 9 PM,5,Not Available,None,42842,2024-12-01,December,278195,Kevin Hill,789,618,8,1977.6000000000001
Zudio,India,Rajasthan,Coimbatore,Men,Shirts,20,401132,Rented,2022-03-05,1100,Jon Costa,M46,"962 Angela Shore Apt. 480 Mooreton, PA 44666",+1-399-415-5089x58072,10 AM - 9 PM,5,Available,"CCTV, Alarm",84907,2024-07-26,July,949348,Larry Martinez,503,2736,8,8755.2
Zudio,India,Gujarat,Faridabad,Women,Pants,49,409907,Rented,2023-11-27,1400,Veronica Gomez,M5,"26275 Valerie Mission Apt. 280 West Elizabethtown, IL 04779",(477)024-6203,11 AM - 8 PM,8,Not Available,None,83564,2024-05-10,May,224759,Maria Chung,978,2488,2,1990.4
Zudio,India,West Bengal,Rajkot,Kids,Jackets,97,400212,Rented,2024-01-27,950,Elizabeth Smith,M34,"9301 Wheeler Trail Apt. 473 East Marvinfurt, WY 62233",(584)151-4465,10 AM - 7 PM,18,Available,CCTV,14463,2024-10-03,October,752906,Sandy Foster,894,2595,1,1038.0
Zudio,India,Gujarat,Kolhapur,Kids,Shoes,69,431293,Owned,2022-11-12,1100,Courtney Williams,M95,"5612 Chan Path Apt. 126 Reginaldport, CT 40368",297-606-4019x9841,10 AM - 9 PM,3,Available,None,85895,2024-02-18,February,568087,Anthony Hernandez,501,2132,6,5116.8
Zudio,India,Delhi,Bengaluru,Kids,Hoodies,27,430107,Rented,2020-11-03,1000,Elizabeth Avila,M86,"58097 Vaughn Orchard Stantonville, NC 12063",452.579.8755x9225,9 AM - 8 PM,13,Not Available,Alarm,41685,2024-02-26,February,469635,Savannah Wilkins,385,2587,1,1034.8
Zudio,India,Gujarat,Solapur,Kids,Pants,25,420571,Owned,2021-07-06,1200,Bruce Walker,M46,"51668 Jose Circle New Jessicatown, AL 08844",9365135429,9 AM - 8 PM,13,Not Available,"CCTV, Alarm",64802,2024-10-11,October,883139,Dawn Wright,459,2374,1,949.6
Zudio,India,Maharashtra,Agra,Women,Dresses,78,408287,Rented,2024-09-23,1400,William Gardner,M39,"2438 Davis Trace Suite 874 Johnsland, MS 40994",(311)432-9952x065,10 AM - 7 PM,7,Not Available,Alarm,85515,2024-06-06,June,115625,Matthew Williams,542,1408,8,4505.6
Zudio,India,Karnataka,Visakhapatnam,Men,Dresses,38,419035,Rented,2021-11-11,800,James King,M5,"7323 Jonathan View Stevenstad, WY 00824",+1-314-365-6993,10 AM - 9 PM,17,Not Available,CCTV,31363,2024-01-05,January,276082,Megan Simpson,867,1873,5,3746.0
Zudio,India,Delhi,Visakhapatnam,Kids,Dresses,47,421352,Owned,2020-12-24,950,Kevin Lee,M32,"742 Kara Port Apt. 637 Lake Leslieberg, SC 67915",(930)637-5327x8540,11 AM - 8 PM,20,Not Available,Alarm,73156,2024-04-28,April,696698,Kayla Ortega,936,2445,4,3912.0
Zudio,India,West Bengal,Vadodara,Women,Shoes,5,423761,Owned,2022-07-04,1300,James Brown,M56,"43153 Crosby Pines Jensenberg, NC 61094",714-558-8882x5330,9 AM - 8 PM,13,Not Available,"CCTV, Alarm",62410,2024-04-29,April,246226,James Thompson,893,2371,1,948.4000000000001
Zudio,India,West Bengal,Kochi,Kids,Shoes,87,402006,Owned,2024-05-08,950,Carrie Perez,M34,"739 Lindsey Meadow Apt. 766 West Robertview, NJ 19792",567.502.0877,9 AM - 8 PM,9,Available,"CCTV, Alarm",39867,2024-05-07,May,375157,Matthew Davis,366,1657,8,5302.400000000001
Zudio,India,Karnataka,Pondicherry,Kids,T-shirts,54,423775,Owned,2024-07-11,1000,Kimberly Hutchinson,M88,"2723 Hernandez Manor Mortonport, NV 02862",191.624.3379,10 AM - 7 PM,20,Not Available,"CCTV, Alarm",48596,2024-06-19,June,241624,Jonathon Johnson,351,1123,2,898.4000000000001
Zudio,India,Maharashtra,Goa,Men,Shoes,18,414561,Owned,2022-11-25,1200,Daniel Mitchell,M21,"017 Drake Harbors Apt. 207 East Christopherside, WA 25324",2889917205,11 AM - 8 PM,17,Available,"CCTV, Alarm",39453,2024-09-02,September,433256,Ricky Cole,762,2549,6,6117.6
Zudio,India,Rajasthan,Kochi,Kids,Pants,53,400587,Owned,2023-03-23,1000,Patrick Sexton,M30,"696 Duke Green New Charleschester, CT 87322",065.224.1948x765,10 AM - 7 PM,13,Available,"CCTV, Alarm",35651,2024-07-23,July,869297,Brandon Thomas,486,2314,7,6479.200000000001
Zudio,India,Maharashtra,Madurai,Men,Jeans,42,432442,Rented,2020-12-06,1400,Austin Cain,M44,"6100 James Square Suite 367 East Elizabeth, MN 26603",2403375507,10 AM - 9 PM,17,Not Available,"CCTV, Alarm",54722,2024-01-27,January,336324,Joshua Silva,985,2971,5,5942.0
Zudio,India,Delhi,Bhopal,Men,Jeans,83,436492,Rented,2023-01-11,800,Yvette Hoffman,M59,"1318 Virginia Garden Apt. 597 Port Beth, RI 57464",028-516-5460,10 AM - 9 PM,13,Available,CCTV,32324,2024-11-30,November,262583,Jessica Brewer,237,2915,5,5830.0
Zudio,India,Maharashtra,Patna,Women,Tops,74,429375,Rented,2020-04-18,1300,Frank Mullins,M21,"2027 Phyllis Stravenue New Danielle, AL 93225",+1-632-116-8427x5801,9 AM - 8 PM,17,Available,Alarm,39947,2024-02-18,February,344659,Danielle Nicholson,961,2225,4,3560.0
Zudio,India,Rajasthan,Mumbai,Women,T-shirts,96,423058,Owned,2022-09-07,1100,Tammy Hurst,M82,"9888 Koch Fords Burkeview, IN 05635",082-655-5044,10 AM - 7 PM,13,Not Available,"CCTV, Alarm",95050,2024-03-31,March,709624,Annette Conrad,976,2329,3,2794.8
Zudio,India,Tamil Nadu,Satara,Women,Shoes,68,415467,Owned,2022-08-17,1200,Matthew Rodriguez,M53,"92232 Cindy Lane East Kurtbury, ND 80259",0675796816,10 AM - 7 PM,15,Not Available,"CCTV, Alarm",98367,2024-09-01,September,925692,James Wright,965,977,3,1172.4
Zudio,India,Tamil Nadu,Mysuru,Men,Shoes,1,436293,Owned,2024-05-27,1400,Philip Blackburn,M91,"49500 Sherri Junction New Stephanie, TN 53419",+1-503-899-3347x0043,10 AM - 7 PM,6,Available,None,33476,2024-07-04,July,811424,Walter Singleton,299,2444,7,6843.200000000001
Zudio,India,Uttar Pradesh,Indore,Women,Dresses,24,411932,Rented,2023-07-25,800,Rebekah Baker,M66,"38543 Timothy Springs Port Judy, IL 27027",811.085.4544x74066,9 AM - 8 PM,5,Available,CCTV,78804,2024-07-11,July,931733,Samuel Richardson,629,2876,8,9203.2
Zudio,India,Rajasthan,Chhattisgarh,Women,Skirts,99,408866,Rented,2020-11-13,1300,Steven Rodriguez,M34,"09217 Morgan Pine Apt. 854 Port Michael, IA 81524",001-948-022-2214x607,10 AM - 7 PM,6,Available,CCTV,95960,2024-07-27,July,550298,Tonya Ramirez,914,2002,1,800.8000000000001
Zudio,India,Delhi,Aurangabad,Women,Dresses,91,415159,Owned,2024-04-10,800,Eric Ryan,M81,"47383 Erin Flat Reyeschester, NJ 44421",6261813528,10 AM - 7 PM,4,Not Available,CCTV,23910,2024-05-12,May,730049,Susan Barajas,523,609,5,1218.0
Zudio,India,Rajasthan,New Delhi,Men,Shirts,87,402980,Rented,2021-04-08,800,Jessica Barnes,M37,"9351 Julie Knolls Port Angela, NC 15417",976-412-0958,10 AM - 9 PM,8,Available,CCTV,25501,2024-11-24,November,742891,John Rivas,695,1006,6,2414.4
Zudio,India,Maharashtra,Rajkot,Men,Skirts,62,414787,Rented,2021-06-28,1200,Yvonne Simpson,M68,"82864 Amanda Island West Stevenburgh, NJ 46493",+1-617-770-1808x628,10 AM - 9 PM,5,Not Available,None,60287,2024-06-26,June,884248,Caleb Daniel,382,1181,1,472.40000000000003
Zudio,India,Uttar Pradesh,Noida,Men,Hoodies,94,400402,Rented,2021-09-12,1400,Summer Duncan,M82,"3388 Mary Orchard Suite 876 West Crystaltown, WI 74062",866.675.9499,9 AM - 8 PM,5,Available,"CCTV, Alarm",28402,2024-08-05,August,366808,Jonathan Vincent,517,745,1,298.0
Zudio,India,West Bengal,Meerut,Women,Sweaters,88,408820,Rented,2020-04-27,1300,Tara Stewart,M62,"70219 Brittany Canyon Port Michael, IL 86605",001-132-031-3232x715,9 AM - 8 PM,14,Not Available,Alarm,31723,2024-02-23,February,446095,Kelly Schaefer,327,2061,7,5770.8
Zudio,India,Uttar Pradesh,Mumbai,Women,T-shirts,61,400586,Owned,2023-04-17,1100,Jeffrey Romero,M67,"767 Angela Crest Suite 386 Port Tinashire, MN 69694",+1-652-952-3683x71037,10 AM - 9 PM,4,Available,None,91090,2024-05-06,May,973603,Jessica Buchanan,954,2253,1,901.2
Zudio,India,Gujarat,Thane,Kids,Jeans,36,405133,Owned,2021-05-04,1200,Jon Williams,M60,"498 Kristen Inlet South Patrickbury, MA 08936",+1-983-045-0889x44449,10 AM - 9 PM,16,Not Available,"CCTV, Alarm",52071,2024-09-27,September,999374,Rachael Payne,640,1978,5,3956.0
Zudio,India,Maharashtra,Madurai,Women,Sweaters,5,427486,Owned,2022-11-05,1400,Bethany Gonzalez,M2,"491 Hernandez Stream West Kathryn, IA 08065",+1-109-615-1303x8208,11 AM - 8 PM,17,Not Available,"CCTV, Alarm",56947,2024-01-07,January,787498,William Cook,218,1921,8,6147.200000000001
Zudio,India,West Bengal,Madurai,Kids,Pants,74,410095,Owned,2023-08-26,1400,Alicia Braun,M70,"PSC 2141, Box 1595 APO AP 80777",(166)965-1910x17507,10 AM - 7 PM,19,Available,"CCTV, Alarm",17796,2024-04-18,April,770913,Shannon Wilson,418,987,1,394.8
Zudio,India,West Bengal,Kochi,Kids,Pants,2,434980,Rented,2022-10-24,950,Christy Whitehead,M2,"6834 Steven Parks Apt. 017 Cynthiaville, FL 25005",001-210-741-8405x402,10 AM - 9 PM,14,Not Available,Alarm,31090,2024-02-09,February,245778,Nicole Zuniga,495,585,2,468.0
Zudio,India,Maharashtra,Bhopal,Men,Jackets,79,439166,Owned,2021-12-15,950,Isaiah Nguyen,M6,"7500 Brandi Creek West Melissaton, MA 72793",+1-634-019-0204x9838,10 AM - 7 PM,6,Available,None,30932,2024-11-24,November,302325,Daniel Vasquez,539,2370,8,7584.0
Zudio,India,Gujarat,Jaipur,Women,Hoodies,74,427396,Rented,2023-06-08,1000,Steven Mays,M43,"1838 Rebecca Cove Apt. 552 Lake William, OR 83992",+1-338-342-3733x47180,9 AM - 8 PM,3,Not Available,CCTV,21693,2024-04-12,April,243582,Steven Mays,794,841,7,2354.8
Zudio,India,Uttar Pradesh,Meerut,Kids,Tops,75,411806,Rented,2020-06-26,1000,Jennifer Cook,M52,"0312 Tyler Valley Port Matthew, ME 66696",001-704-559-3360,10 AM - 9 PM,12,Not Available,None,56508,2024-04-24,April,787221,Carla Rogers,794,2387,1,954.8000000000001
Zudio,India,Uttar Pradesh,Nagpur,Kids,Skirts,17,424542,Owned,2024-05-23,1100,Andrew Perkins,M72,"280 Morrison Mountain Apt. 865 Parrishton, MN 99390",421.704.7304x64442,10 AM - 9 PM,18,Available,Alarm,18752,2024-01-11,January,177819,Laura Colon,912,1222,7,3421.6000000000004
Zudio,India,Gujarat,Meerut,Women,Sweaters,57,407735,Rented,2021-11-01,800,Stephen Stephens,M73,"587 Johnson Track Apt. 941 West Michael, UT 51786",001-533-185-9345x79265,10 AM - 7 PM,19,Available,"CCTV, Alarm",82588,2024-10-02,October,873335,Todd Howard,295,2554,1,1021.6
Zudio,India,West Bengal,Ranchi,Men,Jackets,99,422733,Owned,2020-06-10,1400,Jennifer Macias,M94,"075 King Lake Apt. 976 Port Brittany, FL 78473",143-091-1748x62601,10 AM - 7 PM,17,Available,None,57642,2024-06-22,June,223376,Sarah Vasquez,408,1258,8,4025.6000000000004
